Resp_Day,ID_fish,chamber_ch,Temp_class,RMR,RMR_var,RMR_perc,time_start,time_end,mass,length,volume_net,SMR,MMR,log_mass,Month,resid,SMR_mass,SMR_resid,RMR_mass,RMR_resid,MMR_mass,MMR_resid,Rack,Bin,TagID,Final_Mass_g,Final_Length_mm,Gonad_mass_g,Sex,Fat_mass_g,Ventricle_mass_g,Otolith_age_y,mass_prev,SGR,Period_start,Period_end,SMR_prev,SMR_mass_prev,RMR_prev,RMR_mass_prev,MMR_prev,MMR_mass_prev,Overall_SGR,SGR_predict,SGR_resid,time,Month_int,GutRatio_1,GutRatio_2,Location,Density_tagged,Density,Density_diff
26,137,A3,23,0.56118914,0.007350401,1.309790383,18/06/2023 17:35,19/06/2023 10:04,1.3,65,708.7,0.447897094,0.96098162,0.113943352,June,-0.027912004,0.788618154,0.055362662,0.742187508,-0.098846255,1.728467715,-0.027912004,3,13,YL,3.36,84,0.006,I,0.045,0.005,1,0.86,1.721613143,25/05/2023,18/06/2023,0.342732208,0.77677484,0.460059956,0.965033342,0.862803368,1.949095301,1.154022683,1.399439533,0.322173609,33,2,0.605326877,0.657370518,3.13,7,7,-1
26,138,B1,23,0.903684491,0.035844222,3.96645315,18/06/2023 17:35,19/06/2023 10:04,2.84,82,707.16,0.749825844,1.916038794,0.45331834,June,-0.01567279,0.818974258,0.071766143,0.859878108,-0.034923003,1.777871983,-0.01567279,3,13,YR,6.205,104,0.033,M,0.378,0.005,1,1.21,3.554932052,25/05/2023,18/06/2023,0.24739791,0.455117951,0.373543013,0.648675372,1.017079148,1.866489476,1.408559425,1.197313943,2.357618109,33,2,0.635110294,0.662610619,3.13,7,7,0
26,139,A1,23,0.816151084,0.051301977,6.28584313,18/06/2023 17:35,19/06/2023 10:04,1.3,70,708.7,0.546570502,1.079251518,0.113943352,June,-0.087723528,0.962353688,0.141830607,0.995544763,0.028700897,1.50608592,-0.087723528,3,13,BrL,1.437,72,0.004,I,0.015,0.002,1,1.07,0.8112734,25/05/2023,18/06/2023,0.29468985,0.584419537,0.462845629,0.860335568,1.026520359,2.030203921,0.267911886,1.270104102,-0.458830702,33,2,0.605374823,0.611111111,3.13,7,7,0
26,141,A4,23,0.885572469,0.012556077,1.417848671,18/06/2023 17:35,19/06/2023 10:04,2.46,78,707.54,0.790320078,1.663952726,0.390935107,June,-0.038399388,0.942394616,0.132728688,1.029630517,0.043321511,1.687228444,-0.038399388,3,13,RL,3.77,92,0.012,I,0.185,,NA,1.43,2.260362107,25/05/2023,18/06/2023,0.38824629,0.644914886,0.519389786,0.822320046,0.916807267,1.519823042,0.840251358,1.098422237,1.16193987,33,2,0.52660152,0.624105012,3.13,7,7,0
26,142,A2,23,0.831309497,0.078698517,9.466813231,18/06/2023 17:35,19/06/2023 10:04,1.3,69,708.7,0.59817729,1.491203557,0.113943352,June,-0.116246511,1.053218421,0.181014338,0.915777803,-0.007569782,1.410349552,-0.116246511,3,13,RR,5.727,100,0.044,M,0.341,0.006,2,0.7,2.579330035,25/05/2023,18/06/2023,0.203314435,0.522561626,0.37958846,0.892282716,0.746193162,1.910660053,1.822873156,1.521298636,1.058031399,33,2,0.647689769,0.743073048,3.13,7,7,0
26,143,B2,23,0.703235728,0.028499266,4.0525907,18/06/2023 17:35,19/06/2023 10:04,2.1,77,707.9,0.501337392,1.585766899,0.322219295,June,-0.077185178,0.658490333,-0.022954705,0.634064464,-0.167226481,1.543078779,-0.077185178,3,13,BL,3.47,89,0.024,F,0.121,0.003,1,1.65,1.004841903,25/05/2023,18/06/2023,0.41222597,0.627414136,0.738378713,1.080047218,1.336835419,2.031273654,0.628332123,1.013710232,-0.008868328,33,2,0.649159664,0.62745098,3.13,7,7,0
26,144,B3,23,0.698515613,0.017089256,2.446510214,18/06/2023 17:35,19/06/2023 10:04,1.8,69,708.2,0.553900648,1.362731701,0.255272505,June,0.008928048,0.799391863,0.061255615,0.810246252,-0.060742864,1.881487445,0.008928048,3,13,BR,3.111,84,0.011,M,0.084,0.005,1,0.99,2.490987503,25/05/2023,18/06/2023,0.366093986,0.761332855,0.525799834,1.020290559,0.921262779,1.910274143,0.896267028,1.316105815,1.174881688,33,2,0.648526077,0.670200236,3.13,7,7,0
27,145,A1,23,0.765511615,0.054539422,7.124571465,19/06/2023 14:09,20/06/2023 7:14,1.49,70,708.51,0.52643123,1.167337132,0.173186268,June,-0.005132728,0.852764593,0.089325052,0.589316628,-0.1990112,1.821547701,-0.005132728,3,14,YL,1.77,74,0.0039,I,0.043,0.0015,1,1.1,1.264441417,26/05/2023,19/06/2023,0.330431465,0.644321724,0.442376145,0.809802985,0.858494606,1.669555265,0.33902572,1.25373511,0.010706308,34,2,0.557089084,0.677419355,3.14,5,5,0
27,146,A2,23,0.632968088,0.023937372,3.781765928,19/06/2023 14:09,20/06/2023 7:14,1.43,70,708.57,0.502270966,1.130285111,0.155336037,June,0.031003718,0.834320974,0.079829053,0.689522393,-0.13081152,1.979597947,0.031003718,3,14,YR,3.04,80,0.0255,M,0.1024,,NA,1.28,0.461726526,26/05/2023,19/06/2023,0.367446707,0.653126628,0.542928769,0.913937536,0.898588234,1.593551902,0.719780252,1.164021482,-0.702294955,34,2,0.540664376,0.576564581,3.14,5,5,0
27,147,A3,23,0.838391921,0.063174294,7.535174483,19/06/2023 14:09,20/06/2023 7:14,1.51,67,708.49,0.584568419,1.084256792,0.178976947,June,0.073968936,0.93925693,0.1312803,0.615873198,-0.179868591,2.185456732,0.073968936,3,14,BrL,2.94,80,0.012,I,0.1167,,NA,1.3,0.62393911,26/05/2023,19/06/2023,0.276771546,0.487315208,0.529135584,0.883111056,1.070490295,1.880572777,0.633262388,1.154843404,-0.530904294,34,2,0.578947368,0.624256837,3.14,5,5,0
27,151,B2,23,0.741438202,0.155317564,20.94814687,19/06/2023 14:09,20/06/2023 7:14,2.29,78,707.71,0.390828372,1.434851631,0.359835482,June,-0.038429664,0.486877404,-0.154084489,0.841727156,-0.044188557,1.687110825,-0.038429664,3,14,BL,2.56,82,0.0105,F,0.057,,NA,1.3,2.359114805,26/05/2023,19/06/2023,0.303518107,0.534408222,0.537497405,0.89706668,0.877306761,1.541199598,0.580800944,1.154843404,1.204271401,34,2,0.602678571,0.558854719,3.14,5,5,0
27,152,B1,23,0.489041586,0.021839995,4.46587679,19/06/2023 14:09,20/06/2023 7:14,1.74,69,708.26,0.351365895,1.553975528,0.240549248,June,-0.080968261,0.517707262,-0.127419851,0.661965386,-0.148524614,1.529695594,-0.080968261,3,14,BR,3.26,87,0.0176,I,0.128,,NA,1.42,0.84678434,26/05/2023,19/06/2023,0.397912568,0.663811954,0.522693953,0.830770588,0.948537565,1.579153693,0.681358735,1.102576459,-0.255792119,34,2,0.587378641,0.640966628,3.14,5,5,0
27,153,D2,23,0.894411035,0.122669158,13.7150765,19/06/2023 14:09,20/06/2023 7:14,2.96,83,707.04,0.508384895,2.073677594,0.471291711,June,0.03285054,0.541401763,-0.107984443,0.781627363,-0.076360141,1.988034042,0.03285054,3,15,YL,4.73,95,0.01,I,0.232,,NA,2.11,1.41042217,26/05/2023,19/06/2023,0.510563491,0.668664622,0.767415792,0.979731463,1.024766965,1.340651362,0.713929759,0.868136285,0.542285885,34,2,0.619444444,0.646784716,3.15,4,4,0
27,154,C2,23,1.131161712,0.073808088,6.524981139,19/06/2023 14:09,20/06/2023 7:14,2.92,81,707.08,0.86951251,1.53348557,0.465382851,June,-0.010086055,0.933713275,0.128709425,0.799363023,-0.06661584,1.800890144,-0.010086055,3,15,YR,3.54,85,0.01,I,0.156,0.004,1,2.22,1.141985085,26/05/2023,19/06/2023,0.509093012,0.646352304,0.861260055,1.069054663,1.309599039,1.661102822,0.402258217,0.838052602,0.303932483,34,2,0.630879346,0.703441296,3.15,4,4,0
27,155,C3,23,0.902095633,0.098367014,10.90427776,19/06/2023 14:09,20/06/2023 7:14,1.55,66,708.45,0.54888891,1.291587166,0.190331698,June,-0.097925661,0.867950733,0.096990966,0.764822198,-0.085799411,1.47111836,-0.097925661,3,15,BrL,3.97,84,0.037,F,0.154,0.002,1,1.24,0.929764797,26/05/2023,19/06/2023,0.390440655,0.70759302,0.644751651,1.104573491,0.881944106,1.59455087,1.035122227,1.182815892,-0.253051094,34,2,0.634615385,0.521683673,3.15,4,4,0
27,157,C1,23,0.782814738,0.073082425,9.335851902,19/06/2023 14:09,20/06/2023 7:14,2.28,82,707.72,0.547684635,1.410364665,0.357934847,June,-0.08162107,0.684109304,-0.006378611,0.922572562,-0.004359361,1.527397962,-0.08162107,3,15,RL,2.23,81,0.008,I,0.041,<0.0005,1,2.04,0.463440146,26/05/2023,19/06/2023,0.518545372,0.693264222,0.698143478,0.908087129,1.33526879,1.783105818,0.069002334,0.888108393,-0.424668246,34,2,0.624026696,0.641468683,3.15,4,4,0
28,1,B1,18,0.725247416,0.014231954,1.962358392,20/06/2023 15:52,21/06/2023 11:02,2.66,78,707.34,0.550332965,1.408504796,0.424881637,June,0.135740886,0.648249771,0.088108349,1.003259662,0.119404317,2.485680111,0.135740886,1,6,YL,3.72,87,0.1628,M,0.1072,,NA,1.65,1.989795145,27/05/2023,20/06/2023,0.371953937,0.635997752,0.493502572,0.563850412,0.91009889,1.55535536,0.587027506,1.013710232,0.976084914,35,2,0.63804878,0.502421308,1.6,8,8,0
28,2,A2,18,0.988095409,0.030122458,3.04853736,20/06/2023 15:52,21/06/2023 11:02,4.74,93,705.26,0.798920327,2.557515332,0.675778342,June,0.002108239,0.599549246,0.054190838,0.6991944,-0.037411092,1.82731151,0.002108239,1,6,YR,5.49,103,0.1883,F,0.2007,,NA,3.18,1.663149745,27/05/2023,20/06/2023,0.646915694,0.66290207,0.835812725,0.494431989,1.556666084,1.57276067,0.500060376,0.625312469,1.037837276,35,2,0.64681555,0.640957447,1.6,8,8,0
28,3,B3,18,0.8621789,0.11785865,13.6698601,20/06/2023 15:52,21/06/2023 11:02,2.73,81,707.27,0.482738771,1.71123089,0.436162647,June,-0.027206333,0.55721849,0.022391496,0.658717389,-0.063309906,1.708039926,-0.027206333,1,6,,NA,NA,NA,,NA,,NA,2.29,0.732290798,27/05/2023,20/06/2023,0.435675562,0.576820835,0.632629062,0.785173912,0.84389014,2.333530951,0.732290798,0.819674987,-0.087384188,35,2,NA,NA,1.6,8,8,0
28,4,A4,18,0.504123093,0.015467912,3.068280758,20/06/2023 15:52,21/06/2023 11:02,2.56,84,707.44,0.36849497,1.788464453,0.408239965,June,-0.003913945,0.447234482,-0.073098742,0.75896575,-0.001786856,1.802147803,-0.003913945,1,6,BrR,5.72,98,0.7121,M,0.1779,,NA,2.12,0.785796541,27/05/2023,20/06/2023,0.37170061,0.522653109,0.556451769,0.656572459,1.226775751,1.737634506,0.832740487,0.865337347,-0.079540806,35,2,0.680623174,0.699814126,1.6,8,8,0
28,5,B4,18,0.794723861,0.036664327,4.613467544,20/06/2023 15:52,21/06/2023 11:02,2.47,76,707.53,0.595725459,1.82463931,0.392696953,June,-0.091573758,0.743497265,0.147645353,0.735464914,-0.015447074,1.472755296,-0.091573758,1,6,,NA,NA,NA,,NA,,NA,1.23,2.905016589,27/05/2023,20/06/2023,0.2610405,0.561351167,0.380133375,0.994487571,1.043865121,1.995274497,2.905016589,1.187609231,1.717407357,35,2,NA,NA,1.6,8,8,0
28,6,B2,18,1.10655563,0.072961066,6.593528985,20/06/2023 15:52,21/06/2023 11:02,4.38,90,705.62,0.882186252,2.441847865,0.641474111,June,0.059075822,0.704128794,0.124018081,0.630820123,-0.082103495,2.083436046,0.059075822,1,6,,NA,NA,NA,,NA,,NA,2.46,2.403697394,27/05/2023,20/06/2023,0.595250673,0.745260365,0.709923313,0.682943273,1.566102743,1.694150799,2.403697394,0.777283992,1.626413401,35,2,NA,NA,1.6,8,8,0
28,7,A3,18,1.005549647,0.106509483,10.59216552,20/06/2023 15:52,21/06/2023 11:02,3.07,80,706.93,0.668026572,2.048061513,0.487138375,June,-0.018816641,0.703601081,0.123692475,0.782815432,0.011650345,1.741356578,-0.018816641,1,6,BL,5.97,97,1.124,F,0.115,,NA,1.72,2.413971962,27/05/2023,20/06/2023,0.442948169,0.733225758,0.665207478,0.651991673,1.257516466,1.921214767,1.052321301,0.989114294,1.424857667,35,2,0.82578125,0.681172291,1.6,8,8,0
28,8,A1,18,0.710718429,0.022408312,3.15290995,20/06/2023 15:52,21/06/2023 11:02,4.02,90,705.98,0.559166181,1.849324826,0.604226053,June,0.069371127,0.477200024,-0.044933566,0.720413159,-0.024427397,2.133415658,0.069371127,1,6,BR,6.74,103,1.062,F,0.2,,NA,3.01,1.205590933,27/05/2023,20/06/2023,0.527641648,0.564366434,0.652991878,0.800704246,1.615694695,1.939212783,0.721380673,0.657836193,0.54775474,35,2,0.792056075,0.548013245,1.6,8,8,0
28,9,C2,18,0.729440879,0.045177715,6.193471796,20/06/2023 15:52,21/06/2023 11:02,2.39,77,707.61,0.526122304,1.268390507,0.378397901,June,0.071422088,0.673718792,0.104844638,0.711546296,-0.029805871,2.14351457,0.071422088,1,7,YL,4.95,95,0.545,F,0.198,,NA,1.56,1.777531436,27/05/2023,20/06/2023,0.420143313,0.750539388,0.544410713,0.841424788,0.826280989,1.629387259,0.963500417,1.046913748,0.730617688,35,2,0.711217184,0.769784173,1.7,8,8,0
28,10,D3,18,0.641923029,0.010016021,1.560314992,20/06/2023 15:52,21/06/2023 11:02,2.01,71,707.99,0.497081937,1.399424972,0.303196057,June,0.069426629,0.728628493,0.138872127,0.862058749,0.05352783,2.133688323,0.069426629,1,7,YR,2.49,77,0.1227,M,0.021,,NA,1.33,1.720649083,27/05/2023,20/06/2023,0.250793024,0.507400516,0.380714854,0.761499398,1.026016125,1.981086232,0.505271055,1.141337703,0.579311379,35,2,0.694154489,0.640935673,1.7,8,8,0
28,11,C4,18,0.914334645,0.083329816,9.113710879,20/06/2023 15:52,21/06/2023 11:02,3.37,84,706.63,0.685580197,1.735749784,0.527629901,June,-0.090492774,0.671416699,0.103358115,0.618480353,-0.090683125,1.476425636,-0.090492774,1,7,BrL,4.1,90,0.13,M,0.155,0.0035,1,2.92,0.5972047,27/05/2023,20/06/2023,0.541017977,0.592546029,0.74219969,0.982061052,2.138622,1.944208977,0.260458588,0.675806435,-0.078601735,35,2,0.664562669,0.675027263,1.7,8,8,0
28,12,D1,18,0.438932788,0.015387428,3.505645715,20/06/2023 15:52,21/06/2023 11:02,2.79,78,707.21,0.324108213,1.462599624,0.445604203,June,0.052556087,0.367820006,-0.157998676,0.635769435,-0.078709388,2.05239259,0.052556087,1,7,BrR,6.53,108,0.651,F,0.299,0.004,1,2.26,0.877819927,27/05/2023,20/06/2023,0.340078123,0.454910248,0.586000966,0.60096554,1.450634074,2.124709215,0.861603387,0.827481353,0.050338574,35,2,0.748638838,0.665993946,1.7,8,8,0
28,13,C3,18,0.601130387,0.05459599,9.082221014,20/06/2023 15:52,21/06/2023 11:02,1.95,72,708.05,0.427195683,0.946077342,0.290034611,June,0.022551852,0.641174126,0.083341966,0.76464821,0.001452643,1.915385534,0.022551852,1,7,RL,2.67,81,0.0449,F,NA,0.0015,1.5,1.28,1.754038728,27/05/2023,20/06/2023,0.252168131,0.525669192,0.520606832,0.971706578,0.909997691,2.222218162,0.680928282,1.164021482,0.590017246,35,2,0.779324056,0.668822768,1.7,8,8,0
28,14,D2,18,0.696878368,0.046690895,6.700006378,20/06/2023 15:52,21/06/2023 11:02,2.47,79,707.53,0.469632901,1.567965566,0.392696953,June,0.034272719,0.586127002,0.044357706,1.462291719,0.283024987,1.967782392,0.034272719,1,7,RR,3.16,86,0.2,M,0.0835,0.0022,1,2.04,0.796951428,27/05/2023,20/06/2023,0.430312422,0.623506496,0.59691543,0.901850504,1.156920499,1.998107623,0.360734745,0.888108393,-0.091156964,35,2,0.749316317,0.678339818,1.7,8,8,0
28,15,D4,18,0.619607424,0.057339841,9.254221135,20/06/2023 15:52,21/06/2023 11:02,2.18,76,707.82,0.342142492,1.311763693,0.338456494,June,-0.073215519,0.47072639,-0.050865476,0.687393785,-0.044803433,1.536345285,-0.073215519,1,7,BL,2.99,85,0.084,M,0.075,,NA,1.76,0.891712782,27/05/2023,20/06/2023,0.310278296,0.504480851,0.502587308,1.054020389,1.316267554,2.144807305,0.479623925,0.975505093,-0.083792311,35,2,0.686080948,0.689295039,1.7,8,8,0
28,16,C1,18,0.923716259,0.127537013,13.80694688,20/06/2023 15:52,21/06/2023 11:02,3.02,79,706.98,0.571553945,1.665815659,0.480006943,June,-0.112965246,0.609754809,0.061521211,0.944477128,0.093182412,1.401971242,-0.112965246,1,7,BR,5.12,97,0.342,F,0.224,,NA,2.6,0.62393911,27/05/2023,20/06/2023,0.351662526,0.421672416,0.626230305,0.615508422,1.27568011,1.606099017,0.560274522,0.744518165,-0.120579055,35,2,0.820576132,0.690857681,1.7,8,8,0
29,17,A4,18,0.606692684,0.019093501,3.147145394,21/06/2023 15:53,22/06/2023 10:38,2.78,85,707.22,0.462173052,1.567748238,0.444044796,June,-0.007377899,0.525977135,-0.002667158,0.539904031,-0.149692463,1.787830952,-0.007377899,1,8,YL,3.57,91,0.0743,F,0.0675,0.0026,1,2.14,1.090187911,28/05/2023,21/06/2023,0.389768025,0.544056673,0.500984455,0.912922814,0.843113391,1.580481902,0.438754065,0.859778863,0.230409048,36,2,0.688255613,0.623336745,1.8,7,7,-1
29,18,B3,18,1.075494628,0.163870077,15.23671739,21/06/2023 15:53,22/06/2023 10:38,4.79,93,705.21,0.608356593,2.394982696,0.680335513,June,0.04043101,0.452817571,-0.067710753,0.732024154,-0.017483622,1.995884296,0.04043101,1,8,YR,10.06,116,0.905,F,0.512,0.07,1,3.12,1.786239207,28/05/2023,21/06/2023,0.486539918,0.506029578,0.587183878,0.908190355,1.68768402,1.966499269,1.005819046,0.636588509,1.149650698,36,2,0.783512064,0.586206897,1.8,7,7,0
29,20,A3,18,0.85602004,0.106640683,12.45773202,21/06/2023 15:53,22/06/2023 10:38,3.47,85,706.53,0.567283619,1.414707656,0.540329475,June,-0.0304841,0.543029706,0.011189565,0.808085182,0.025448109,1.695197299,-0.0304841,1,8,BrR,5.36,99,0.334,F,0.128,0.0048,1,2.86,0.805554038,28/05/2023,21/06/2023,0.40333809,0.448968841,0.598903148,0.492326953,1.510276252,1.636835921,0.544712715,0.688096998,0.11745704,36,2,NA,NA,1.8,7,7,0
29,21,B1,18,0.458490738,0.008061468,1.758261916,21/06/2023 15:53,22/06/2023 10:38,2.42,84,707.58,0.335859573,1.336968753,0.383815366,June,0.016537419,0.425914067,-0.094312039,0.955149508,0.098062322,1.889042679,0.016537419,1,8,RL,5.93,97,0.2248,F,0.175,,NA,1.84,1.141674869,28/05/2023,21/06/2023,0.36861787,0.578900953,0.446512003,0.868924717,1.002543739,1.357712841,0.887268227,0.949190797,0.192484072,36,2,0.637681159,0.616438356,1.8,7,7,0
29,22,A1,18,0.728802666,0.030316785,4.159807065,21/06/2023 15:53,22/06/2023 10:38,3.34,88,706.66,0.564618031,1.534634291,0.523746467,June,-0.042089487,0.556825584,0.022085158,0.761341352,-0.000429615,1.650497475,-0.042089487,1,8,RR,3.41,85,0.072,M,0.0506,0.0074,1,2.89,0.60297627,28/05/2023,21/06/2023,0.424996156,0.469240426,0.528389046,0.852071175,1.477803239,1.909616623,0.18937702,0.68191982,-0.07894355,36,2,0.651880424,0.619975639,1.8,7,7,0
29,23,A2,18,0.930504126,0.061760822,6.637350648,21/06/2023 15:53,22/06/2023 10:38,3.46,88,706.54,0.734225315,1.759773724,0.539076099,June,-0.047033944,0.704418596,0.12419679,0.699179364,-0.037420432,1.63181307,-0.047033944,1,8,BL,6.33,105,0.75,M,0.22,,NA,2.6,1.190654767,28/05/2023,21/06/2023,0.505599464,0.60625552,0.6375198,0.82764261,1.5067469,1.742291454,0.821162483,0.744518165,0.446136602,36,2,0.726588629,0.578947368,1.8,7,7,0
29,24,B2,18,0.451290238,0.018635748,4.129437362,21/06/2023 15:53,22/06/2023 10:38,2.1,78,707.9,0.330409344,1.106880107,0.322219295,June,-0.102483755,0.468042276,-0.053348941,1.029618981,0.130667507,1.436218764,-0.102483755,1,8,BR,4.78,95,0.0537,F,0.1921,,NA,0.95,3.305127663,28/05/2023,21/06/2023,0.277812303,0.730840695,0.40629386,0.979566233,0.822902012,1.764505848,1.39106862,1.340520582,1.964607081,36,2,0.625,0.697651663,1.8,7,7,0
29,25,C1,18,0.71629189,0.043228838,6.035086882,21/06/2023 15:53,22/06/2023 10:38,2.71,79,707.29,0.537628152,1.585202833,0.432969291,June,-0.201795657,0.624147708,0.071653357,0.790371991,0.015822508,1.142638081,-0.201795657,1,9,YL,2.81,83,0.163,M,0.076,0.0015,1,2.28,0.7198883,28/05/2023,21/06/2023,0.401639311,0.533577092,0.512582973,0.68222645,1.367595115,1.758889692,0.170927142,0.822265688,-0.102377388,36,2,0.70230608,0.5889029,1.9,6,6,-1
29,27,D4,18,0.925041722,0.161611523,17.47072803,21/06/2023 15:53,22/06/2023 10:38,4.19,89,705.81,0.553285712,2.072516223,0.622214023,June,0.009538973,0.457163463,-0.063562509,0.842824194,0.04372796,1.858845629,0.009538973,1,9,,NA,NA,NA,,NA,,NA,3.08,1.282379737,28/05/2023,21/06/2023,0.534847146,0.56190161,0.710253639,0.822744775,1.080564858,1.360770714,0.727905841,0.644226992,0.638152746,36,2,NA,NA,1.9,6,6,0
29,28,D2,18,0.837675403,0.035017182,4.180280613,21/06/2023 15:53,22/06/2023 10:38,5.56,97,704.44,0.646979825,1.982133812,0.745074792,June,-0.010768612,0.428681139,-0.091499647,0.687702927,-0.044608161,1.773926981,-0.010768612,1,9,,NA,NA,NA,,NA,,NA,4.26,1.10970395,28/05/2023,21/06/2023,0.508799513,0.415005108,0.595463782,0.568772322,1.058412254,1.651569358,0.670143092,0.452226342,0.657477608,36,2,NA,NA,1.9,6,6,0
29,29,C2,18,0.939199731,0.047418038,5.048770377,21/06/2023 15:53,22/06/2023 10:38,2.77,77,707.23,0.736050198,1.857098836,0.442479769,June,-0.066071654,0.840022656,0.200656976,0.540826453,-0.148951108,1.561826177,-0.066071654,1,9,RL,3.57,89,0.275,M,0.1271,,NA,1.52,2.500570772,28/05/2023,21/06/2023,0.278252602,0.507246166,0.379021334,0.719670135,1.070417101,1.515778089,0.733663974,1.062290566,1.438280207,36,2,0.789875836,0.592543276,1.9,6,6,0
29,30,D3,18,0.879085311,0.077755156,8.845006826,21/06/2023 15:53,22/06/2023 10:38,3.16,80,706.84,0.579266897,1.900659865,0.499687083,June,0.068384918,0.596511303,0.051984654,0.554749735,-0.13791193,2.128576533,0.068384918,1,9,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,NA,NA,1.9,6,6,0
29,31,C3,18,0.821121251,0.079912589,9.732130129,21/06/2023 15:53,22/06/2023 10:38,4.19,85,705.81,0.594544994,2.376992644,0.622214023,June,0.064760562,0.491254776,-0.032327237,0.650889964,-0.068501458,2.110886649,0.064760562,1,9,BL,3.58,89,0.1749,F,0.0622,0.0019,1,3.31,0.982302269,28/05/2023,21/06/2023,0.533178091,0.529534966,0.732157497,0.896163006,1.28255323,1.696075631,0.072401428,0.601593844,0.380708425,36,2,0.748788368,0.731656184,1.9,6,6,0
30,33,D4,18,0.56365829,0.025470245,4.51873873,22/06/2023 15:21,23/06/2023 8:26,2.62,79,707.38,0.367475623,1.496171803,0.418301291,June,0.014100869,0.438006512,-0.082153456,0.516371283,-0.169046952,1.878474139,0.014100869,1,10,,NA,NA,NA,,NA,,NA,2.17,0.785196459,29/05/2023,22/06/2023,0.376142953,0.519365024,0.512529265,0.820148183,0.994976684,1.810239791,0.35009241,0.85153779,-0.066341331,37,2,NA,NA,1.1,6,6,-1
30,34,D3,18,1.340584303,0.206050174,15.3701765,22/06/2023 15:21,23/06/2023 8:26,4.83,93,705.17,0.929722833,2.283581298,0.683947131,June,0.066450238,0.687543379,0.113666082,0.75211818,-0.005722947,2.119115311,0.066450238,1,10,YR,8.09,109,0.5305,F,0.3836,0.008,1,1.91,3.865596773,29/05/2023,22/06/2023,0.402616965,0.614137504,0.502538613,0.777965919,1.10828668,1.748917033,1.267548592,0.92708786,2.938508913,37,2,0.777365492,0.667022412,1.1,6,6,0
30,35,C3,18,0.807178142,0.053816931,6.667292896,22/06/2023 15:21,23/06/2023 8:26,3.5,92,706.5,0.615165189,1.675401495,0.544068044,June,0.031237652,0.584921496,0.043463559,0.666645151,-0.058114309,1.954078486,0.031237652,1,10,,NA,NA,NA,,NA,,NA,3.45,0.059953073,29/05/2023,22/06/2023,0.476759071,0.458438801,0.677634877,0.576604533,1.425268535,1.374390673,0.246196061,0.577070697,-0.517117624,37,2,NA,NA,1.1,6,6,0
30,37,C1,18,0.850179659,0.075544304,8.885687058,22/06/2023 15:21,23/06/2023 8:26,5.02,97,704.98,0.630947469,2.379401838,0.700703717,June,0.084655752,0.452755005,-0.067770763,0.756165884,-0.003391954,2.209836299,0.084655752,1,10,,NA,NA,NA,,NA,,NA,4.38,0.568255039,29/05/2023,22/06/2023,0.687869856,0.549032555,0.77938074,0.902798553,1.762764123,1.950913245,0.31330121,0.435781557,0.132473481,37,2,NA,NA,1.1,6,6,0
30,38,D2,18,0.724530414,0.0567248,7.829181379,22/06/2023 15:21,23/06/2023 8:26,2.21,76,707.79,0.458276834,1.552643903,0.344392274,June,0.01569236,0.623817072,0.071423233,0.780599313,0.010419131,1.885370517,0.01569236,1,10,RR,4.17,91,0.168,F,0.17,,NA,1.26,2.341169977,29/05/2023,22/06/2023,0.208957567,0.440978888,0.360207963,0.690568148,0.75436923,2.005853019,1.14035645,1.173344103,1.167825875,37,2,0.665989848,0.613253012,1.1,6,6,0
30,39,C2,18,0.585749097,0.07206012,12.30221612,22/06/2023 15:21,23/06/2023 8:26,2.3,78,707.7,0.378050431,1.527249689,0.361727836,June,0.05147188,0.498827878,-0.025683306,0.678338737,-0.050562415,2.047275228,0.05147188,1,10,BL,3.84,91,0.0606,F,0.0615,0.0039,1,2.03,0.520305541,29/05/2023,22/06/2023,0.267013628,0.388379202,0.411936283,0.661004647,1.169797504,1.749104458,0.538215712,0.891017363,-0.370711821,37,2,0.661797753,0.583216783,1.1,6,6,0
